student_id,gender,school_type,prior_gpa,attendance_pct,quiz_avg,assign_avg,midterm,study_hours_wk,on_time_submit_pct,lms_logins_wk,forum_posts,parent_edu,commute_min,final_score,final_grade_band,passed
S1434,Female,Private,3.6,79.3,82.2,80.3,53.3,3.5,93.5,5.8,17,Bachelor,6,81.7,B,1
S1435,Male,Private,2.77,62.6,58.7,61.2,78.4,10.9,86.1,4.3,27,None,1,56.5,D,1
S1436,Female,Public,3.67,84.3,61.9,48.0,56.3,9.7,53.9,6.8,15,Bachelor,41,70.3,C,1
S1437,Male,Private,3.16,70.2,62.9,83.9,54.6,8.2,84.0,4.6,6,None,106,55.2,D,1
S1438,Female,Public,2.71,79.2,69.1,73.2,62.1,0.0,83.2,6.3,21,Bachelor,1,63.8,D,1
S1439,Female,Public,3.35,74.6,73.9,63.8,82.9,5.0,85.5,4.5,18,Bachelor,91,82.3,B,1
S1440,Female,Public,3.36,100.0,75.8,84.9,71.2,14.5,88.6,7.2,1,None,98,89.2,B,1
S1441,Female,Public,3.13,100.0,69.9,62.5,66.5,7.3,100.0,1.5,15,Bachelor,33,87.2,B,1
S1442,Male,Public,1.2,78.6,54.0,67.3,46.5,11.4,86.2,2.5,23,PhD,14,43.1,F,0
S1443,Female,Private,2.11,78.8,78.7,77.8,50.9,4.4,80.3,1.5,26,High School,18,55.2,D,1
S1444,Male,Private,3.77,73.5,69.4,59.8,48.8,15.8,97.2,4.9,8,Master,9,65.2,C,1
S1445,Female,Public,1.92,91.3,83.9,70.8,87.6,9.4,100.0,1.2,15,High School,101,73.0,C,1
S1446,Male,Private,3.42,74.1,61.5,84.0,76.0,11.2,93.7,3.3,24,None,94,76.6,C,1
S1447,Female,Private,3.29,72.9,50.8,74.3,55.1,19.3,83.1,2.2,17,Bachelor,80,69.5,C,1
S1448,Female,Public,2.29,89.7,69.6,85.7,59.5,16.1,86.5,8.7,12,High School,10,67.6,C,1
S1449,Male,Public,1.4,71.5,85.6,84.5,55.6,8.8,83.8,2.5,5,Master,114,51.6,D,1
S1450,Male,Public,2.4,77.5,71.9,72.1,54.7,7.6,80.3,1.8,1,Bachelor,82,61.7,D,1
S1451,Male,Private,4.0,59.0,67.6,46.3,74.9,8.7,100.0,5.6,20,Bachelor,99,67.4,C,1
S1452,Male,Public,2.2,86.5,59.6,59.8,63.7,12.0,68.8,9.2,28,Bachelor,45,51.0,D,1
S1453,Male,Private,2.24,100.0,91.1,80.4,99.2,9.6,97.3,4.7,18,Bachelor,23,68.6,C,1
S1454,Female,Private,2.1,86.7,57.6,54.9,86.8,8.4,78.1,4.9,23,Bachelor,98,57.4,D,1
S1455,Female,Public,3.65,95.5,61.3,68.4,87.6,15.9,57.8,8.2,20,Bachelor,6,71.5,C,1
S1456,Female,Public,2.63,67.8,76.8,75.7,78.1,9.5,77.2,7.2,10,Master,21,59.2,D,1
S1457,Male,Public,2.36,80.8,47.7,88.2,61.7,19.2,71.8,6.1,15,Bachelor,18,63.0,D,1
S1458,Male,Public,3.79,66.7,85.3,65.7,77.0,10.4,88.7,3.5,8,High School,10,74.7,C,1
S1459,Male,Private,3.21,75.3,77.5,64.9,62.8,17.1,81.4,6.1,6,Bachelor,66,67.9,C,1
S1460,Female,Private,2.16,87.3,80.8,71.4,92.5,11.4,64.7,1.6,17,High School,27,87.8,B,1
S1461,Female,Public,1.94,79.2,76.7,75.9,74.1,13.9,100.0,3.4,19,High School,115,59.0,D,1
S1462,Female,Private,3.61,61.0,68.1,70.3,71.9,7.1,96.4,8.6,29,High School,111,77.0,C,1
S1463,Female,Public,2.81,62.2,57.2,83.5,69.9,6.6,100.0,8.3,7,High School,20,60.5,D,1
S1464,Female,Public,1.72,61.4,68.3,63.2,94.1,11.8,83.6,6.1,8,High School,99,54.2,D,1
S1465,Other,Public,1.55,83.9,58.3,73.3,46.5,14.0,79.5,0.2,4,Master,4,59.0,D,1
S1466,Male,Public,2.02,100.0,75.8,76.9,95.6,10.2,90.6,2.0,28,Bachelor,34,73.3,C,1
S1467,Female,Public,1.93,94.3,79.7,67.6,65.2,4.9,71.3,3.3,23,High School,79,54.6,D,1
S1468,Female,Public,1.37,55.2,87.7,81.2,46.9,4.6,82.0,4.6,9,Master,24,58.6,D,1
S1469,Male,Private,2.03,95.1,74.5,73.6,56.7,4.3,77.4,1.9,29,Master,9,43.3,F,0
S1470,Female,Public,2.16,89.2,81.1,80.7,43.2,2.9,58.1,4.4,21,Master,18,53.3,D,1
S1471,Female,Public,2.48,59.5,66.4,74.1,77.8,10.4,81.9,9.4,14,None,79,62.3,D,1
S1472,Female,Public,3.99,74.4,64.3,76.1,52.4,14.5,73.4,6.0,11,High School,26,83.5,B,1
S1473,Male,Public,2.61,91.1,75.7,65.0,70.5,9.9,76.4,5.5,17,Bachelor,29,66.1,C,1
S1474,Male,Public,2.68,84.6,65.4,65.1,85.0,1.0,85.5,2.5,2,Bachelor,24,84.3,B,1
S1475,Female,Public,3.16,62.3,73.2,85.5,57.9,9.2,99.1,0.9,5,Bachelor,105,72.4,C,1
S1476,Male,Public,2.63,85.3,57.3,79.0,64.0,9.3,67.3,1.9,28,Bachelor,106,45.2,F,0
S1477,Male,Private,3.08,52.3,59.4,60.7,48.4,18.4,75.0,0.8,6,Bachelor,96,46.7,F,0
S1478,Male,Public,3.0,75.3,77.6,74.0,62.2,4.2,68.5,5.2,4,Master,2,64.0,D,1
S1479,Male,Public,2.89,91.7,80.6,45.9,100.0,8.4,67.5,6.0,25,Bachelor,30,65.3,C,1
S1480,Female,Public,4.0,78.2,58.2,65.7,79.7,16.8,71.1,2.6,28,Master,105,83.0,B,1
S1481,Female,Public,3.44,72.0,78.0,82.6,64.0,11.8,77.1,5.4,24,Master,66,69.1,C,1
S1482,Male,Public,2.04,88.7,63.6,70.6,58.8,12.3,88.8,8.7,3,High School,4,54.0,D,1
S1483,Female,Public,3.06,89.7,70.2,73.3,67.4,10.5,84.8,9.9,25,Master,29,65.7,C,1
S1484,Male,Private,2.25,93.7,87.0,38.8,70.0,11.3,64.1,6.9,8,High School,99,71.1,C,1
S1485,Male,Private,3.11,88.5,79.7,67.7,61.7,13.1,99.4,4.6,0,High School,105,60.8,D,1
S1486,Female,Private,1.84,91.0,79.6,75.7,76.0,6.8,94.2,6.8,27,PhD,51,74.8,C,1
S1487,Female,Public,2.02,86.8,92.9,77.1,53.7,13.5,66.5,8.4,8,High School,18,73.9,C,1
S1488,Male,Public,3.04,81.2,61.6,82.6,53.6,4.5,98.4,0.0,19,Bachelor,9,62.0,D,1
S1489,Female,Public,3.5,79.1,58.2,69.7,73.6,11.3,84.9,8.7,2,PhD,27,61.7,D,1
S1490,Male,Private,3.15,75.2,61.3,70.2,50.5,10.7,77.7,3.6,5,High School,95,66.9,C,1
S1491,Female,Public,3.4,63.5,66.9,57.3,78.9,7.5,85.4,3.7,26,High School,99,61.6,D,1
S1492,Male,Private,3.06,66.5,41.7,69.8,67.8,9.9,79.6,4.1,17,None,30,47.7,F,0
S1493,Female,Public,2.92,74.6,67.5,58.1,40.6,7.5,88.2,5.8,29,Bachelor,117,71.4,C,1
S1494,Female,Public,2.45,80.9,63.5,51.7,69.6,5.7,82.8,2.2,5,High School,105,51.4,D,1
S1495,Male,Public,3.37,95.3,79.4,60.1,42.7,8.6,74.9,4.3,26,None,118,57.4,D,1
S1496,Female,Public,3.52,77.5,74.2,88.6,78.4,5.6,49.6,6.3,26,Master,90,73.0,C,1
S1497,Female,Private,2.76,90.0,62.8,69.0,64.3,11.3,87.9,5.5,27,High School,68,68.6,C,1
S1498,Male,Public,2.72,91.0,77.1,74.4,95.8,5.4,74.4,6.0,1,Bachelor,117,85.4,B,1
S1499,Female,Public,3.91,75.2,78.7,66.4,84.1,12.8,91.7,4.2,3,High School,82,79.0,C,1
S1500,Female,Public,2.79,85.1,60.8,52.3,52.1,5.3,87.2,6.7,15,Bachelor,99,55.1,D,1
S1501,Male,Private,2.85,75.1,64.1,82.3,37.7,7.7,74.8,7.6,3,Bachelor,48,59.9,D,1
S1502,Female,Public,3.14,93.9,43.3,48.1,56.7,7.5,95.3,7.5,1,High School,28,64.5,D,1
S1503,Male,Public,2.73,85.6,56.9,65.9,49.7,15.3,83.1,6.1,24,High School,68,66.5,C,1
S1504,Female,Public,2.23,63.7,61.1,71.4,95.4,11.3,82.5,7.3,20,High School,49,65.6,C,1
S1505,Female,Public,3.06,79.9,70.9,74.5,67.8,9.2,77.9,7.2,25,High School,42,70.0,C,1
S1506,Other,Public,2.77,97.8,58.7,64.0,82.0,12.0,100.0,11.7,28,High School,83,72.8,C,1
S1507,Female,Public,4.0,75.8,63.8,51.8,63.7,1.6,69.3,8.0,4,Bachelor,73,69.1,C,1
S1508,Female,Public,3.35,83.4,55.3,63.2,65.3,9.8,75.2,4.8,24,High School,37,64.2,D,1
S1509,Male,Public,2.38,84.6,72.1,63.8,67.5,18.0,61.4,2.7,1,High School,28,73.7,C,1
S1510,Male,Public,3.31,65.6,75.1,63.5,84.6,10.5,90.9,4.3,11,High School,65,82.3,B,1
S1511,Female,Private,3.02,84.1,74.8,82.7,72.7,10.3,71.3,4.2,8,Master,39,67.6,C,1
S1512,Male,Public,3.72,61.3,70.1,58.7,52.1,12.2,72.9,6.3,7,High School,28,81.8,B,1
S1513,Female,Public,2.43,70.5,51.5,75.3,92.3,13.6,72.2,3.2,21,Bachelor,26,60.1,D,1
S1514,Male,Private,2.93,90.9,62.6,73.7,63.6,2.0,80.9,8.0,3,Bachelor,79,58.6,D,1
S1515,Male,Private,2.73,82.3,65.1,82.6,61.2,3.3,61.2,1.5,24,High School,49,63.6,D,1
S1516,Male,Public,2.84,74.3,65.2,70.5,25.6,10.8,46.4,0.9,26,High School,41,54.7,D,1
S1517,Female,Private,2.18,83.4,70.9,80.7,77.5,7.1,86.9,4.7,19,High School,13,66.5,C,1
S1518,Male,Public,3.2,77.3,87.1,70.1,69.5,15.2,48.3,2.9,2,Bachelor,6,78.5,C,1
S1519,Male,Private,3.09,78.2,79.7,76.8,69.5,8.7,92.8,1.9,17,High School,83,74.2,C,1
S1520,Other,Public,3.7,85.9,58.1,55.5,62.0,2.3,100.0,3.4,18,High School,116,82.6,B,1
S1521,Female,Private,2.79,69.3,78.1,43.0,59.4,4.9,77.5,3.1,11,Master,38,54.7,D,1
S1522,Female,Public,2.51,78.5,77.7,76.2,62.5,0.0,99.5,5.0,11,Bachelor,101,54.2,D,1
S1523,Male,Public,3.35,74.3,60.3,76.7,74.9,9.1,79.6,3.4,14,None,72,65.2,C,1
S1524,Male,Private,2.24,59.0,80.2,77.2,77.6,9.2,100.0,3.7,29,Master,36,66.8,C,1
S1525,Female,Public,3.56,67.0,68.1,66.2,64.5,8.3,73.2,5.0,0,High School,68,68.6,C,1
S1526,Male,Public,3.56,96.8,53.1,88.4,82.2,14.3,44.5,7.5,15,None,15,80.9,B,1
S1527,Male,Public,3.68,82.6,75.5,66.9,66.8,14.8,78.8,8.7,9,High School,40,71.2,C,1
S1528,Female,Public,3.06,62.1,72.6,76.6,60.4,9.3,100.0,5.4,16,Master,88,73.5,C,1
S1529,Male,Public,2.46,59.5,67.3,78.5,71.0,1.5,88.0,5.6,0,High School,102,69.3,C,1
S1530,Female,Public,2.88,76.7,69.6,90.9,47.6,12.5,72.3,4.5,27,Bachelor,26,65.8,C,1
S1531,Male,Public,3.07,96.7,61.4,68.5,71.5,12.2,84.9,6.2,13,Bachelor,109,88.9,B,1
S1532,Male,Public,2.41,75.8,77.3,64.8,44.9,11.2,94.6,6.0,29,Bachelor,72,67.0,C,1
S1533,Male,Private,3.73,93.7,69.5,55.5,52.6,13.9,78.7,8.3,4,High School,27,91.7,A,1
S1534,Female,Public,3.21,82.2,72.0,89.1,37.7,5.3,100.0,0.3,17,None,93,69.8,C,1
S1535,Female,Public,2.18,83.7,74.3,76.6,65.4,18.0,72.2,4.4,20,Bachelor,105,70.0,C,1
S1536,Female,Public,4.0,62.0,56.1,77.0,92.1,6.2,95.0,5.8,23,High School,32,80.1,B,1
S1537,Male,Public,2.87,89.3,59.3,100.0,66.2,13.0,91.4,4.9,0,Bachelor,12,72.5,C,1
S1538,Female,Private,2.03,74.0,43.5,75.6,77.7,3.3,69.5,2.7,19,None,34,54.5,D,1
S1539,Female,Private,2.22,88.4,76.8,57.7,100.0,6.3,73.6,1.8,4,Bachelor,90,78.4,C,1
S1540,Female,Private,3.84,68.2,55.5,69.8,74.1,16.1,95.3,7.0,12,Bachelor,7,82.1,B,1
S1541,Female,Private,4.0,80.1,71.6,61.3,56.5,9.0,82.2,3.1,1,Bachelor,34,71.6,C,1
S1542,Female,Public,3.51,82.2,74.5,67.6,58.6,13.4,85.1,0.6,1,Bachelor,38,75.7,C,1
S1543,Female,Private,3.72,76.2,77.2,67.6,68.0,10.9,55.5,7.1,22,High School,2,77.0,C,1
S1544,Male,Public,3.65,82.9,55.6,65.5,58.5,9.6,89.8,6.1,21,High School,71,75.1,C,1
S1545,Female,Private,3.19,74.8,69.2,56.7,59.6,15.5,84.3,4.7,26,None,96,74.1,C,1
S1546,Male,Public,3.03,70.2,90.0,89.5,82.8,9.1,79.0,2.7,21,Bachelor,18,77.4,C,1
S1547,Other,Public,3.18,97.3,90.6,75.3,83.4,2.9,85.4,4.7,17,None,106,72.5,C,1
S1548,Male,Private,3.32,90.6,81.8,69.5,43.3,6.8,73.9,8.0,3,None,114,62.4,D,1
S1549,Male,Public,2.28,68.9,74.0,80.3,55.7,12.2,71.1,1.0,22,None,104,62.9,D,1
S1550,Male,Private,3.31,84.8,57.9,77.2,61.0,11.6,76.4,1.1,6,High School,86,76.4,C,1
S1551,Female,Private,3.82,69.1,78.6,75.0,77.0,3.7,73.0,3.4,3,Bachelor,53,75.9,C,1
S1552,Male,Private,2.66,63.8,68.1,79.5,85.1,7.1,100.0,4.9,21,Bachelor,24,61.1,D,1
S1553,Female,Public,2.58,90.4,76.7,73.5,100.0,7.7,93.7,3.8,17,High School,109,76.3,C,1
S1554,Female,Public,3.13,57.6,62.4,79.4,61.0,8.5,65.5,6.6,4,High School,63,49.2,F,0
S1555,Male,Private,2.35,89.1,67.9,80.3,61.8,4.5,100.0,7.7,16,Bachelor,54,54.0,D,1
S1556,Female,Public,1.88,75.0,72.0,73.8,76.8,7.5,73.5,5.7,20,Bachelor,46,59.3,D,1
S1557,Female,Public,3.6,75.5,73.0,69.6,57.8,7.1,80.4,6.4,14,Master,26,78.1,C,1
S1558,Female,Private,2.48,82.9,75.9,88.8,65.9,13.1,93.5,5.7,21,Master,45,73.3,C,1
S1559,Male,Private,2.81,85.0,63.0,66.7,61.8,13.2,50.5,5.0,15,Master,95,78.4,C,1
S1560,Female,Private,2.37,68.1,53.9,76.3,28.7,9.4,76.4,1.8,10,Master,67,46.8,F,0
S1561,Male,Public,3.69,86.6,89.5,76.6,69.8,8.4,71.4,2.4,6,Master,47,78.7,C,1
S1562,Female,Public,3.4,79.4,99.9,65.3,65.3,10.6,83.1,1.6,7,Bachelor,12,68.5,C,1
S1563,Female,Private,2.63,62.9,75.4,63.1,87.1,6.7,85.6,4.6,24,Bachelor,49,60.4,D,1
S1564,Male,Public,1.97,76.0,54.1,68.1,68.1,5.4,78.8,5.6,11,Bachelor,25,43.7,F,0
S1565,Male,Public,2.56,94.6,60.7,66.6,49.2,6.2,78.1,1.4,21,High School,47,48.3,F,0
S1566,Female,Public,3.2,98.1,76.1,56.0,64.1,7.5,96.0,5.2,10,High School,17,64.7,D,1
S1567,Male,Private,2.93,86.6,86.1,64.8,36.6,5.3,84.5,2.8,15,Master,113,62.8,D,1
S1568,Male,Public,2.88,63.7,55.4,74.9,49.8,10.6,80.6,2.3,18,Bachelor,20,51.3,D,1
S1569,Male,Public,2.95,83.9,68.5,85.9,77.5,12.9,82.2,3.4,14,None,14,71.9,C,1
S1570,Female,Public,3.33,88.2,72.4,78.1,64.3,3.7,100.0,2.2,22,High School,78,75.4,C,1
S1571,Male,Public,2.77,86.7,80.4,43.4,81.8,10.1,82.6,6.5,27,High School,41,58.2,D,1
S1572,Female,Private,3.12,87.4,65.9,79.1,38.5,9.1,72.3,4.6,25,High School,119,64.5,D,1
S1573,Other,Public,2.11,82.4,51.2,65.9,64.4,11.4,51.4,7.0,27,Bachelor,48,61.3,D,1
S1574,Female,Public,4.0,77.1,77.5,77.0,60.9,9.9,58.5,3.9,0,Bachelor,78,80.4,B,1
S1575,Female,Public,2.6,70.7,83.5,71.8,82.3,4.2,73.0,4.0,22,Bachelor,100,67.6,C,1
S1576,Female,Public,2.94,55.2,69.0,69.9,78.1,5.0,78.4,9.7,21,None,118,58.4,D,1
S1577,Male,Public,3.2,82.1,74.9,70.9,77.6,10.1,71.7,0.9,12,High School,97,68.0,C,1
S1578,Male,Private,2.51,80.2,64.3,71.8,91.1,14.1,85.3,8.2,9,None,69,72.0,C,1
S1579,Male,Public,2.81,84.7,59.9,86.8,62.5,1.1,71.5,9.1,1,High School,97,73.2,C,1
S1580,Male,Public,2.8,61.9,82.3,71.8,88.0,11.4,66.3,6.9,25,Bachelor,33,69.8,C,1
S1581,Male,Public,2.16,85.7,74.6,83.9,52.3,14.8,89.2,4.2,25,High School,104,66.6,C,1
S1582,Female,Private,3.11,100.0,75.9,82.3,51.8,9.4,100.0,8.6,2,Master,104,80.8,B,1
S1583,Male,Private,1.65,78.9,88.0,79.3,79.3,12.2,63.4,4.2,17,Bachelor,46,64.9,D,1
S1584,Male,Public,4.0,77.3,57.3,52.3,45.4,7.2,83.7,3.2,16,High School,8,65.2,C,1
S1585,Female,Public,3.36,81.7,63.4,84.3,76.6,9.5,51.4,4.0,5,High School,82,68.8,C,1
S1586,Male,Public,3.25,100.0,71.9,67.0,69.5,3.5,57.9,3.6,16,None,12,66.3,C,1
S1587,Female,Private,1.58,65.7,63.2,79.9,84.1,0.6,71.2,2.6,24,None,2,57.2,D,1
S1588,Male,Private,2.25,80.4,79.4,61.3,67.1,13.8,97.0,7.8,9,Master,113,52.7,D,1
S1589,Female,Private,3.77,68.4,67.8,59.0,68.8,6.1,68.3,3.1,21,Bachelor,68,68.3,C,1
S1590,Male,Private,4.0,71.4,58.1,93.7,75.6,8.2,67.8,4.9,29,Bachelor,78,70.2,C,1
S1591,Male,Public,3.64,77.4,70.8,61.5,58.1,4.5,80.5,1.4,13,Bachelor,105,50.7,D,1
S1592,Female,Public,3.53,94.2,72.0,84.6,57.4,4.4,80.6,5.1,3,Master,111,65.6,C,1
S1593,Male,Public,3.17,99.6,81.2,73.3,75.1,9.3,68.2,2.1,8,Master,114,77.6,C,1
S1594,Male,Private,2.21,83.4,74.7,67.4,67.6,7.1,100.0,2.0,4,None,15,64.9,D,1
S1595,Male,Public,3.5,73.5,75.5,71.5,61.9,11.5,76.0,4.7,10,High School,38,76.2,C,1
S1596,Female,Public,2.03,100.0,73.8,57.7,66.8,11.8,81.7,7.6,19,High School,92,73.2,C,1
S1597,Male,Public,1.95,72.9,67.7,71.8,91.9,11.3,74.0,6.1,6,High School,3,51.8,D,1
S1598,Female,Public,1.91,71.1,61.4,60.1,61.4,11.0,86.6,6.3,15,Bachelor,28,57.0,D,1
S1599,Female,Private,3.48,56.7,73.5,67.7,60.9,16.3,98.5,4.7,29,High School,61,75.7,C,1
S1600,Female,Public,2.76,94.8,66.0,82.2,42.4,5.7,100.0,4.2,7,Bachelor,41,67.4,C,1
S1601,Female,Private,2.87,89.6,90.3,74.8,67.4,9.8,68.6,7.0,26,None,20,76.9,C,1
S1602,Male,Public,2.79,100.0,86.1,55.7,77.9,14.5,96.5,3.6,9,Bachelor,107,66.2,C,1
S1603,Female,Private,2.01,61.3,77.6,81.4,80.5,15.1,88.2,7.1,18,High School,53,58.0,D,1
S1604,Male,Private,2.33,95.5,74.5,71.9,69.6,4.3,94.6,8.1,4,None,49,77.7,C,1
S1605,Male,Private,2.37,78.8,68.9,66.0,82.3,8.8,78.6,2.9,8,Master,78,62.5,D,1
S1606,Female,Private,1.82,87.7,54.9,80.2,79.0,15.4,77.2,3.3,26,High School,80,83.3,B,1
S1607,Female,Public,2.45,58.2,67.4,70.2,84.7,12.0,94.0,3.6,17,Bachelor,59,54.2,D,1
S1608,Male,Public,2.04,95.6,71.2,59.2,82.8,10.8,94.3,1.3,17,Master,106,81.9,B,1
S1609,Other,Private,3.2,87.4,72.8,92.3,91.5,9.1,100.0,3.8,15,None,35,78.6,C,1
S1610,Female,Private,3.26,77.5,75.6,71.8,65.5,8.5,83.0,8.3,7,High School,104,76.2,C,1
S1611,Male,Private,1.89,85.7,81.1,71.1,48.1,11.2,78.4,2.4,27,High School,104,57.6,D,1
S1612,Female,Private,2.59,68.8,61.7,67.5,78.0,9.0,43.1,8.3,11,None,1,57.9,D,1
S1613,Female,Public,4.0,71.0,61.8,85.0,79.7,9.8,55.8,3.9,0,Master,90,78.2,C,1
S1614,Female,Public,2.11,72.4,87.4,66.2,91.5,10.3,74.1,10.3,27,Master,18,62.0,D,1
S1615,Female,Private,3.1,55.8,79.3,55.0,87.2,7.3,63.5,3.3,1,High School,58,67.7,C,1
S1616,Male,Public,2.87,88.3,65.3,64.5,97.2,12.1,92.2,4.6,26,Bachelor,110,75.8,C,1
S1617,Female,Private,3.57,92.3,68.7,86.6,77.3,21.7,60.3,2.7,7,Master,23,87.8,B,1
S1618,Male,Public,3.01,69.6,68.8,81.2,71.4,2.9,72.5,3.3,2,High School,67,41.5,F,0
S1619,Female,Private,2.5,82.2,70.4,69.2,47.2,11.3,73.1,8.3,6,None,93,57.8,D,1
S1620,Female,Private,2.85,74.8,75.7,87.1,72.6,7.0,98.1,6.2,19,Master,57,80.1,B,1
S1621,Female,Public,2.86,81.9,100.0,80.2,59.7,12.3,70.9,7.6,16,Bachelor,9,78.8,C,1
S1622,Male,Private,2.74,70.5,72.3,69.1,71.2,10.2,86.8,1.7,4,High School,7,72.2,C,1
S1623,Female,Public,1.88,67.4,78.0,70.2,68.8,13.0,82.9,6.6,9,Bachelor,62,60.5,D,1
S1624,Female,Public,3.67,90.6,49.8,75.6,75.1,14.7,93.5,2.6,6,High School,3,93.1,A,1
S1625,Male,Private,3.55,77.2,64.2,62.8,66.5,10.8,92.8,1.7,19,Bachelor,1,73.5,C,1
S1626,Male,Public,2.07,100.0,84.7,72.0,82.0,14.5,79.5,5.6,25,Bachelor,114,71.6,C,1
S1627,Male,Public,2.59,78.6,74.8,75.4,27.2,0.6,54.6,5.6,7,High School,63,54.1,D,1
S1628,Female,Private,2.64,66.9,17.3,53.4,70.8,16.4,76.5,5.1,26,Bachelor,56,61.0,D,1
S1629,Male,Private,1.99,92.7,78.1,69.9,86.0,11.5,79.7,6.8,12,Bachelor,12,75.9,C,1
S1630,Female,Public,1.49,85.6,93.0,68.7,96.1,14.3,84.3,7.2,2,Bachelor,94,69.3,C,1
S1631,Female,Private,2.33,86.7,46.0,83.3,79.0,5.1,68.9,8.7,9,Bachelor,61,62.9,D,1
S1632,Female,Public,2.55,92.3,88.2,51.7,93.3,6.7,97.1,2.0,26,Bachelor,26,85.4,B,1
S1633,Female,Public,1.79,70.2,36.7,67.8,70.5,10.6,80.2,8.8,24,High School,90,54.3,D,1
S1634,Male,Private,2.92,76.5,81.3,66.7,68.0,9.9,66.2,9.7,21,High School,28,55.2,D,1
S1635,Male,Public,3.61,75.9,69.9,82.6,75.9,11.1,73.1,4.1,11,Bachelor,60,70.6,C,1
S1636,Male,Private,3.39,62.5,41.8,71.5,68.0,14.3,100.0,0.8,23,Bachelor,67,61.3,D,1
S1637,Female,Private,2.71,74.8,75.4,91.8,56.3,2.9,90.0,1.5,21,High School,33,56.8,D,1
S1638,Female,Private,1.51,94.0,83.8,79.3,60.3,13.9,95.7,3.8,23,PhD,105,51.9,D,1
S1639,Female,Private,3.3,80.8,74.4,67.5,51.3,10.0,64.4,10.0,16,Master,84,80.0,B,1
S1640,Female,Public,2.9,61.8,77.0,74.6,75.9,9.2,69.7,5.0,15,High School,34,57.3,D,1
S1641,Female,Private,3.1,59.3,65.1,68.1,68.2,4.1,69.8,3.5,29,High School,18,50.2,D,1
S1642,Other,Public,4.0,98.0,47.7,81.5,62.6,12.0,82.8,3.3,28,Bachelor,39,64.8,D,1
S1643,Female,Public,2.22,76.9,78.3,57.3,59.5,0.3,77.4,1.7,16,High School,55,58.7,D,1
S1644,Male,Public,0.79,70.2,91.0,62.9,75.6,12.6,72.7,7.2,6,PhD,66,53.2,D,1
S1645,Male,Private,2.06,74.7,83.6,77.0,79.7,4.0,74.5,4.8,12,Bachelor,48,58.3,D,1
S1646,Female,Public,3.14,60.3,46.1,85.5,51.0,10.2,68.1,10.2,15,None,4,53.9,D,1
S1647,Female,Public,2.82,95.1,51.8,47.8,48.7,9.5,77.3,6.6,20,High School,81,64.2,D,1
S1648,Female,Public,1.95,73.3,59.8,87.1,82.3,14.7,96.7,7.1,9,High School,45,63.9,D,1
S1649,Male,Public,1.81,94.4,50.9,70.5,47.4,9.3,57.3,4.4,1,Bachelor,40,37.0,F,0
S1650,Female,Private,2.55,78.6,70.5,51.3,76.2,7.2,85.2,2.3,24,High School,66,52.5,D,1
S1651,Male,Public,1.93,95.2,74.7,39.0,92.3,8.0,100.0,2.8,28,Master,100,57.3,D,1
S1652,Male,Private,3.16,81.1,52.8,55.2,92.3,15.1,77.3,1.6,2,Bachelor,0,75.3,C,1
S1653,Female,Private,2.51,88.2,79.3,71.8,79.1,12.1,72.1,7.3,9,Master,115,79.2,C,1
S1654,Female,Public,2.36,86.6,77.2,71.3,78.6,8.5,93.9,4.0,13,High School,76,81.2,B,1
S1655,Male,Public,2.27,85.5,63.4,79.0,100.0,9.1,65.2,7.4,22,High School,65,57.0,D,1
S1656,Male,Public,2.98,82.2,67.9,66.0,33.0,3.7,79.7,5.3,23,Master,6,60.2,D,1
S1657,Female,Public,2.83,75.2,46.6,59.8,61.0,11.6,64.4,4.3,10,High School,85,52.6,D,1
S1658,Male,Public,2.94,100.0,66.0,67.5,80.7,3.0,51.9,2.1,9,High School,86,89.8,B,1
S1659,Male,Public,2.93,67.1,70.1,72.4,62.9,13.0,77.7,5.8,12,PhD,67,75.4,C,1
S1660,Female,Private,2.75,78.1,72.0,74.5,86.6,10.5,61.0,4.5,7,Bachelor,96,82.2,B,1
S1661,Female,Public,2.08,78.2,74.5,63.3,67.4,19.5,79.8,7.3,13,Master,100,73.1,C,1
S1662,Male,Public,2.29,82.8,72.9,81.9,70.0,5.6,96.7,3.2,7,High School,100,68.5,C,1
S1663,Female,Public,2.52,72.8,66.8,65.2,63.9,9.6,100.0,6.5,1,Bachelor,39,59.3,D,1
S1664,Female,Private,4.0,81.8,73.4,62.4,60.2,17.2,81.4,9.1,21,Bachelor,80,74.7,C,1
S1665,Male,Public,1.86,76.0,82.0,66.0,59.8,14.8,95.3,5.7,23,Bachelor,6,57.2,D,1
S1666,Male,Private,2.51,59.0,68.9,83.8,72.1,7.2,86.0,7.0,8,High School,67,64.5,D,1
S1667,Male,Public,2.87,78.1,73.8,70.5,56.4,10.9,74.3,6.4,12,Master,17,76.7,C,1
S1668,Male,Private,2.59,64.8,67.8,64.4,82.3,10.0,51.1,9.7,12,High School,36,56.3,D,1
S1669,Female,Public,3.55,57.2,62.2,82.2,77.8,11.1,100.0,5.9,0,Bachelor,81,65.9,C,1
S1670,Male,Public,2.58,79.6,76.3,95.6,84.5,7.2,64.3,6.7,16,Master,50,58.7,D,1
S1671,Other,Public,2.64,83.9,63.3,74.3,51.1,9.6,100.0,4.9,13,Bachelor,103,66.4,C,1
S1672,Male,Public,3.37,84.3,74.6,85.6,42.5,3.6,88.1,3.1,28,High School,10,75.8,C,1
